Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf,18,0.132535155191616,0.010209740837185,0.10658759313508,0.74348928959972,0.747644452230003,0.944586560787208,0.0011105
rbf_arima,18,0.132535155191616,0.010209740837185,0.10658759313508,0.74348928959972,0.747644452230003,0.944586560787208,0.0746041
arima,18,0.530123945529268,0.0408376787850338,0.407577453353661,2.83013913322478,2.89803205956897,0.113440747545546,0.4191462
rbf,19,0.198973690233102,0.015327780827368,0.187472918432476,1.12982198507499,1.13688893851049,0.93056707324022,0.001085
rbf_arima,19,0.198973690233102,0.015327780827368,0.187472918432476,1.12982198507499,1.13688893851049,0.93056707324022,0.0797006
arima,19,0.0305898101615203,0.00235646182747721,0.0196599126027078,0.11586234196398,0.115735794251907,0.998358927656291,0.3199123
rbf,20,0.0222718915212426,0.0017156975449799,0.0205270084256497,0.111711887066382,0.111785912330263,0.996913375783217,0.0011136
rbf_arima,20,0.0222718915212426,0.0017156975449799,0.0205270084256497,0.111711887066382,0.111785912330263,0.996913375783217,0.0751177
arima,20,0.417454581045148,0.0321582834200071,0.304284825576856,1.61843755612098,1.59442721025445,-0.0843962734776251,0.3116902
rbf,21,0.176233069143859,0.0135759750709096,0.141256708331733,0.759768645965157,0.764329884715611,0.133567165238437,0.0010646
rbf_arima,21,0.176233069143859,0.0135759750709096,0.141256708331733,0.759768645965157,0.764329884715611,0.133567165238437,0.0789293
arima,21,0.300173049636452,0.0231235934244375,0.23405930771258,1.25964471955755,1.24665705565662,-1.51364236802388,0.3597581
rbf,22,0.218218457263498,0.0168102862318268,0.209476899359487,1.19110696360799,1.19893601357062,0.660476074715953,0.0011636
rbf_arima,22,0.218218457263498,0.0168102862318268,0.209476899359487,1.19110696360799,1.19893601357062,0.660476074715953,0.0780975
arima,22,0.095860547908033,0.00738454147683745,0.076267899031136,0.437960634568555,0.436433360446968,0.934481003836441,0.3291999
rbf,23,0.165293296469821,0.0127332383369603,0.130708632009409,0.803207052716987,0.808446390071768,0.670420837496149,0.0010964
rbf_arima,23,0.165293296469821,0.0127332383369603,0.130708632009409,0.803207052716987,0.808446390071768,0.670420837496149,0.0860317
arima,23,0.116791881477567,0.00899697020046666,0.0827411997323193,0.509772644414539,0.51239950973384,0.835458832858881,0.3263517
rbf,24,0.0746972409774623,0.0057542428688452,0.0629933292680163,0.386355202913494,0.387392778834372,0.889417922492902,0.0013902
rbf_arima,24,0.0746972409774623,0.0057542428688452,0.0629933292680163,0.386355202913494,0.387392778834372,0.889417922492902,0.0935164
arima,24,0.513342437250228,0.0395449285699051,0.36389830782264,2.22143852598027,2.27120509930166,-4.22263841970249,0.3017971
